Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,Geolocation,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2018,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.2,3.2,,,2.9,3.5,1324,519930,Overall,Overall,,,DISEST,STATTYPE,"(42.82700103200045, -75.54397042699964)",36,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,19.5,19.5,,,18.3,20.7,1541,477827,Overall,Overall,,,DISEST,STATTYPE,"(32.745510099000455, -89.53803082499968)",28,Q6MOB,AGEADJPREV,CAT1,BO1,,
2018,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,14.7,14.7,,,14.3,15.2,14033,8370929,Overall,Overall,,,DISEST,STATTYPE,,83,Q6MOB,AGEADJPREV,CAT1,BO1,,
2018,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.2,4.2,,,3.2,5.4,151,315810,Overall,Overall,,,DISEST,STATTYPE,"(40.13057004800049, -74.27369128799967)",34,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,8.8,8.8,,,8.3,9.3,1917,415578,Overall,Overall,,,DISEST,STATTYPE,"(46.35564873600049, -94.79420050299967)",27,Q6MOB,AGEADJPREV,CAT1,BO1,,
2018,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.0,3.0,,,2.4,3.8,199,34675,Overall,Overall,,,DISEST,STATTYPE,"(43.65595011300047, -71.50036091999965)",33,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.9,5.9,,,5.4,6.5,886,421862,Overall,Overall,,,DISEST,STATTYPE,"(37.54268067400045, -78.45789046299967)",51,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.2,3.2,,,2.8,3.7,384,70613,Overall,Overall,,,DISEST,STATTYPE,"(38.34774030000045, -98.20078122699965)",20,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,14.9,14.9,,,13.5,16.5,734,770643,Overall,Overall,,,DISEST,STATTYPE,"(35.68094058000048, -85.77449091399967)",47,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,24.8,24.8,,,24.2,25.3,16393,10331359,Overall,Overall,,,DISEST,STATTYPE,,84,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,74.3,74.3,,,72.6,75.9,3395,587019,Overall,Overall,,,DISEST,STATTYPE,"(47.06652897200047, -109.42442064499971)",30,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,22.5,22.5,,,21.0,24.1,1694,119868,Overall,Overall,,,DISEST,STATTYPE,"(43.62538123900049, -72.51764079099962)",50,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.2,9.2,,,8.8,9.5,5596,844963,Overall,Overall,,,DISEST,STATTYPE,,87,Q6MOB,AGEADJPREV,CAT1,BO1,,
2018,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,72.4,72.4,,,71.2,73.5,6049,5444527,Overall,Overall,,,DISEST,STATTYPE,"(32.83968109300048, -83.62758034599966)",13,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.2,4.2,,,3.7,4.7,505,284981,Overall,Overall,,,DISEST,STATTYPE,"(37.54268067400045, -78.45789046299967)",51,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.0,5.0,,,4.2,5.9,269,22280,Overall,Overall,,,DISEST,STATTYPE,"(43.23554134300048, -108.10983035299967)",56,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.4,5.4,,,4.9,6.0,1097,254828,Overall,Overall,,,DISEST,STATTYPE,"(39.29058096400047, -76.60926011099963)",24,Q6IND,AGEADJPREV,CAT1,BO1,,
2018,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,16.9,16.9,,,15.7,18.2,1097,959992,Overall,Overall,,,DISEST,STATTYPE,"(35.68094058000048, -85.77449091399967)",47,Q6MOB,AGEADJPREV,CAT1,BO1,,
2018,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,6.6,6.6,,,5.7,7.6,435,107802,Overall,Overall,,,DISEST,STATTYPE,"(34.52088095200048, -106.24058098499967)",35,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,8.0,8.0,,,7.1,9.0,672,206209,Overall,Overall,,,DISEST,STATTYPE,"(34.74865012400045, -92.27449074299966)",05,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,9.2,9.2,,,8.5,10.0,765,215407,Overall,Overall,,,DISEST,STATTYPE,"(42.46940091300047, -93.81649055599968)",19,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.8,13.8,,,13.0,14.6,1596,1136809,Overall,Overall,,,DISEST,STATTYPE,"(32.83968109300048, -83.62758034599966)",13,Q6MOB,AGEADJPREV,CAT1,BO1,,
2018,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,33.0,33.0,,,31.4,34.7,2001,996986,Overall,Overall,,,DISEST,STATTYPE,"(35.47203135600046, -97.52107021399968)",40,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,1.9,1.9,,,1.5,2.3,187,22421,Overall,Overall,,,DISEST,STATTYPE,"(21.304850435000446, -157.85774940299973)",15,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.2,7.2,,,6.4,8.2,415,237518,Overall,Overall,,,DISEST,STATTYPE,"(44.56744942400047, -120.15503132599969)",41,Q6IND,AGEADJPREV,CAT1,BO1,,
2018,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.7,6.7,,,6.1,7.4,770,370850,Overall,Overall,,,DISEST,STATTYPE,"(39.766910452000445, -86.14996019399968)",18,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,12.8,12.8,,,11.9,13.7,1084,981187,Overall,Overall,,,DISEST,STATTYPE,"(32.83968109300048, -83.62758034599966)",13,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.2,4.2,,,3.9,4.4,2724,1767996,Overall,Overall,,,DISEST,STATTYPE,,84,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,78.9,78.9,,,77.6,80.2,5724,826678,Overall,Overall,,,DISEST,STATTYPE,"(21.304850435000446, -157.85774940299973)",15,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,28.8,28.8,,,27.2,30.5,2325,1431670,Overall,Overall,,,DISEST,STATTYPE,"(38.635790776000476, -92.56630005299968)",29,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.3,5.3,,,4.7,6.0,673,224057,Overall,Overall,,,DISEST,STATTYPE,"(33.998821303000454, -81.04537120699968)",45,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,27.9,27.9,,,26.7,29.0,11436,8764041,Overall,Overall,,,DISEST,STATTYPE,,85,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,61.4,61.4,,,59.6,63.2,2605,812099,Overall,Overall,,,DISEST,STATTYPE,"(38.66551020200046, -80.71264013499967)",54,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,42.2,42.2,,,40.4,43.9,2213,1213522,Overall,Overall,,,DISEST,STATTYPE,,72,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,31.4,31.4,,,29.6,33.3,1824,1690283,Overall,Overall,,,DISEST,STATTYPE,"(35.68094058000048, -85.77449091399967)",47,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,72.8,72.8,,,71.1,74.4,3129,5582953,Overall,Overall,,,DISEST,STATTYPE,"(35.466220975000454, -79.15925046299964)",37,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.7,11.7,,,10.7,12.8,905,99871,Overall,Overall,,,DISEST,STATTYPE,"(39.008830667000495, -75.57774116799965)",10,Q6MOB,AGEADJPREV,CAT1,BO1,,
2018,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.9,5.9,,,5.3,6.5,584,469181,Overall,Overall,,,DISEST,STATTYPE,"(32.83968109300048, -83.62758034599966)",13,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.9,76.9,,,75.9,77.9,7784,1686507,Overall,Overall,,,DISEST,STATTYPE,"(39.360700171000474, -111.58713063499971)",49,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,26.8,26.8,,,25.1,28.6,1667,210343,Overall,Overall,,,DISEST,STATTYPE,"(39.008830667000495, -75.57774116799965)",10,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,27.6,27.6,,,26.5,28.8,2786,2176746,Overall,Overall,,,DISEST,STATTYPE,"(32.83968109300048, -83.62758034599966)",13,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.9,76.9,,,75.9,77.9,9021,4213120,Overall,Overall,,,DISEST,STATTYPE,"(47.52227862900048, -120.47001078999972)",53,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,31.6,31.6,,,30.1,33.2,2443,1230991,Overall,Overall,,,DISEST,STATTYPE,"(32.84057112200048, -86.63186076199969)",01,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,12.1,12.1,,,10.8,13.6,612,87138,Overall,Overall,,,DISEST,STATTYPE,"(39.008830667000495, -75.57774116799965)",10,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.7,6.7,,,5.4,8.4,190,37604,Overall,Overall,,,DISEST,STATTYPE,"(64.84507995700051, -147.72205903599973)",02,Q6IND,AGEADJPREV,CAT1,BO1,,
2018,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.0,3.0,,,2.7,3.3,1622,374627,Overall,Overall,,,DISEST,STATTYPE,,80,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.5,5.5,,,5.0,6.1,742,481326,Overall,Overall,,,DISEST,STATTYPE,"(44.6613195430005, -84.71439026999968)",26,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,11.2,11.2,,,10.2,12.4,641,174278,Overall,Overall,,,DISEST,STATTYPE,"(38.66551020200046, -80.71264013499967)",54,Q6IND,AGEADJPREV,CAT1,BO1,,
2018,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,11.2,11.2,,,10.7,11.6,5803,4346608,Overall,Overall,,,DISEST,STATTYPE,,84,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.6,6.6,,,6.3,6.9,4012,2702553,Overall,Overall,,,DISEST,STATTYPE,,84,Q6IND,AGEADJPREV,CAT1,BO1,,
2018,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.0,5.0,,,4.3,5.7,349,257747,Overall,Overall,,,DISEST,STATTYPE,"(44.39319117400049, -89.81637074199966)",55,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,77.3,77.3,,,75.5,79.0,4008,810731,Overall,Overall,,,DISEST,STATTYPE,"(43.65595011300047, -71.50036091999965)",33,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.6,6.6,,,6.2,7.0,3801,792489,Overall,Overall,,,DISEST,STATTYPE,,86,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,13.3,13.3,,,12.1,14.7,649,1236130,Overall,Overall,,,DISEST,STATTYPE,"(40.79373015200048, -77.86070029399963)",42,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,9.3,9.3,,,8.3,10.4,895,327514,Overall,Overall,,,DISEST,STATTYPE,"(37.645970271000465, -84.77497104799966)",21,Q6IND,AGEADJPREV,CAT1,BO1,,
2018,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.7,13.7,,,12.9,14.5,6630,4477816,Overall,Overall,,,DISEST,STATTYPE,,85,Q6MOB,AGEADJPREV,CAT1,BO1,,
2018,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.2,3.2,,,2.9,3.4,1746,287224,Overall,Overall,,,DISEST,STATTYPE,,87,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.1,7.1,,,6.4,7.8,666,560559,Overall,Overall,,,DISEST,STATTYPE,"(32.83968109300048, -83.62758034599966)",13,Q6IND,AGEADJPREV,CAT1,BO1,,
2018,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,27.2,27.2,,,25.6,28.9,1463,2260357,Overall,Overall,,,DISEST,STATTYPE,"(35.466220975000454, -79.15925046299964)",37,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.1,2.1,,,1.7,2.6,165,12735,Overall,Overall,,,DISEST,STATTYPE,"(47.47531977900047, -100.11842104899966)",38,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.8,5.8,,,5.0,6.8,1000,1243544,Overall,Overall,,,DISEST,STATTYPE,"(31.827240407000488, -99.42677020599967)",48,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.0,3.0,,,2.5,3.6,218,173669,Overall,Overall,,,DISEST,STATTYPE,"(42.27687047000046, -72.08269067499964)",25,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.7,5.7,,,5.5,6.0,3884,533016,Overall,Overall,,,DISEST,STATTYPE,,87,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,19.1,19.1,,,18.2,20.2,1810,799353,Overall,Overall,,,DISEST,STATTYPE,"(38.843840757000464, -106.13361092099967)",08,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.3,5.3,,,4.9,5.7,714,146415,Overall,Overall,,,DISEST,STATTYPE,"(42.46940091300047, -93.81649055599968)",19,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,8.6,8.6,,,7.7,9.6,690,94402,Overall,Overall,,,DISEST,STATTYPE,"(21.304850435000446, -157.85774940299973)",15,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,9.0,9.0,,,8.1,10.1,682,86952,Overall,Overall,,,DISEST,STATTYPE,"(47.06652897200047, -109.42442064499971)",30,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,77.5,77.5,,,75.9,79.0,4670,373234,Overall,Overall,,,DISEST,STATTYPE,"(43.62538123900049, -72.51764079099962)",50,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.9,6.9,,,5.8,8.2,288,179078,Overall,Overall,,,DISEST,STATTYPE,"(39.493240390000494, -117.07184056399967)",32,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.2,3.2,,,3.0,3.4,2113,1367459,Overall,Overall,,,DISEST,STATTYPE,,84,Q6SEL,AGEADJPREV,CAT1,BO1,,
